time,text
114.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator."
115.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator."
116.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too."
117.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too."
118.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff?"
119.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff?"
120.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay."
121.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try."
122.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try."
123.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it."
124.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio."
125.5," Okay, if you need the vacuum, it's in my closet on the left-hand side. The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio."
126.5,"The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio. London, baby."
127.5,"The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying."
128.5,"The garbage bags are next to the refrigerator. Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying."
129.5,"Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby!"
130.5,"Okay, but Rachel's gonna be here too. Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby!"
131.5,"Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby!"
132.5,"Can I just ask her this stuff? Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby!"
133.5,"Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby! You know what? I was wrong."
134.5,"Yeah, okay. Give that a try. All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby! You know what? I was wrong."
135.5,"Give that a try. All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby! You know what? I was wrong.  Well, we're all here."
136.5,"All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby! You know what? I was wrong.  Well, we're all here. I guess we should get going."
137.5,"All right, let's do it. Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby! You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up."
138.5,"Yeah, cheerio. London, baby. Okay, because that's not gonna get annoying. London, baby! You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up."
139.5,"London, baby. Okay, because that's not gonna get annoying. London, baby! You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up."
140.5,"London, baby. Okay, because that's not gonna get annoying. London, baby! You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up."
141.5,"Okay, because that's not gonna get annoying. London, baby! You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up."
142.5,"London, baby! You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up."
143.5,"London, baby! You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up. Oh, I'll come hug you."
144.5,"You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up. Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper?"
145.5,"You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up. Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great."
146.5,"You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up. Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great."
147.5,"You know what? I was wrong.  Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up. Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great."
148.5," Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up. Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great."
149.5," Well, we're all here. I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up. Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great. Thanks."
150.5,"I guess we should get going. Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up. Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great. Thanks."
151.5,"Oh, I want to come over there and give you a hug and wish you luck on your wedding, but I can't get up. Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great. Thanks. Hey, Chandler, I want to hug you too."
152.5,"Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great. Thanks. Hey, Chandler, I want to hug you too. Hey."
153.5,"Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great. Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great."
154.5,"Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great. Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book."
155.5,"Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great. Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment."
156.5,"Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great. Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment."
157.5,"Oh, I'll come hug you. Great, yeah. Can you bring me the newspaper? That was great. Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment."
158.5,"Great, yeah. Can you bring me the newspaper? That was great. Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on."
159.5,"That was great. Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on."
160.5,"Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on."
161.5,"Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on."
162.5,"Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on.  So we're off."
163.5,"Thanks. Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on.  So we're off. Have fun."
164.5,"Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on.  So we're off. Have fun. Thanks."
165.5,"Hey, Chandler, I want to hug you too. Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on.  So we're off. Have fun. Thanks. Oh."
166.5,"Hey. Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on.  So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there."
167.5,"Oh, and great. You might as well bring me my book. It's on the counter in your apartment. Come on.  So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there."
168.5,You might as well bring me my book. It's on the counter in your apartment. Come on.  So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there.
169.5,"It's on the counter in your apartment. Come on.  So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there. Oh, I know."
170.5,"Come on.  So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there. Oh, I know. So come."
171.5,"Come on.  So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there. Oh, I know. So come. Why don't you come?"
172.5,"Come on.  So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there. Oh, I know. So come. Why don't you come? What? To London."
173.5," So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there. Oh, I know. So come. Why don't you come? What? To London. Come to London."
174.5," So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there. Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me."
175.5," So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there. Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me."
176.5," So we're off. Have fun. Thanks. Oh. I can't believe you're not going to be there. Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work."
177.5,"Have fun. Thanks. Oh. I can't believe you're not going to be there. Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry."
178.5,"Thanks. Oh. I can't believe you're not going to be there. Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off?"
179.5,"Oh. I can't believe you're not going to be there. Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off?"
180.5,"I can't believe you're not going to be there. Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie."
181.5,"Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you."
182.5,"Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't."
183.5,"Oh, I know. So come. Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding."
184.5,"So come. Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right."
185.5,"Why don't you come? What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right."
186.5,"What? To London. Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late."
187.5,"Come to London. Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go."
188.5,"Please. It means so much to me. Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go."
189.5,"Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go."
190.5,"Yeah. I've got to work. I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go."
191.5,"I'm sorry. Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back."
192.5,"Oh, why can't you take a couple of days off? Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back."
193.5,"Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back."
194.5,"Because I can't, Rosie. I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back."
195.5,"I told you. No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back. Here you go, Phoebe."
196.5,"No, I can't. This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo."
197.5,"This is my wedding. All right. You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo."
198.5,"All right. You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo."
199.5,"You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you."
200.5,"You know what? Now we really are late. Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you."
201.5,"Let's go. Let's go. Let's go.  Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you."
202.5,"Let's go.  Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you."
203.5," Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you. You. All right, let's go."
204.5," Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you. You. All right, let's go."
205.5," Fine, you're watching on video when we get back. Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you. You. All right, let's go."
206.5,"Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you. You. All right, let's go."
207.5,"Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you. You. All right, let's go. Bye, Phoebe. Bye, Phoebe."
208.5,"Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you. You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe."
209.5,"Here you go, Phoebe. Here you go, Phobo. Phoobla, baby boo. Thank you. You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe."
210.5,"Here you go, Phobo. Phoobla, baby boo. Thank you. You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye."
211.5,"Phoobla, baby boo. Thank you. You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye."
212.5,"Thank you. You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye."
213.5,"Thank you. You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby."
214.5,"You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?"
215.5,"You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?"
216.5,"You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?"
217.5,"You. All right, let's go. Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?"
218.5,"Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?"
219.5,"Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?"
220.5,"Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?"
221.5,"Bye, Phoebe. Bye, Phoebe. Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?"
222.5,"Bye, Phoebe. Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?  You don't have to bring me anything."
223.5,"Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?  You don't have to bring me anything."
224.5,"Goodbye. Goodbye. Bye. Love you, baby. Oh, do you need a hug?  You don't have to bring me anything."
225.5,"Goodbye. Bye. Love you, baby. Oh, do you need a hug?  You don't have to bring me anything."
226.5,"Bye. Love you, baby. Oh, do you need a hug?  You don't have to bring me anything."
227.5,"Bye. Love you, baby. Oh, do you need a hug?  You don't have to bring me anything."
228.5,"Oh, do you need a hug?  You don't have to bring me anything."
229.5," You don't have to bring me anything. Alright, Chandler, do something."
230.5," You don't have to bring me anything. Alright, Chandler, do something."
231.5," You don't have to bring me anything. Alright, Chandler, do something."
232.5," You don't have to bring me anything. Alright, Chandler, do something."
233.5," You don't have to bring me anything. Alright, Chandler, do something."
234.5," You don't have to bring me anything. Alright, Chandler, do something."
235.5," You don't have to bring me anything. Alright, Chandler, do something."
236.5," You don't have to bring me anything. Alright, Chandler, do something."
237.5,"Alright, Chandler, do something."
238.5,"Alright, Chandler, do something."
239.5,"Alright, Chandler, do something."
240.5,"Alright, Chandler, do something."
241.5,"Alright, Chandler, do something."
242.5,"Alright, Chandler, do something."
243.5,"Alright, Chandler, do something."
244.5,"Come on, do something."
245.5,"Come on, do something. I am."
246.5,"Come on, do something. I am. I'm ignoring you."
247.5,"Come on, do something. I am. I'm ignoring you."
248.5,"Come on, do something. I am. I'm ignoring you.  Okay, here. I'm gonna be the on-camera guy."
249.5,"Come on, do something. I am. I'm ignoring you.  Okay, here. I'm gonna be the on-camera guy."
